image,category
0077.jpg,frog
0081.jpg,frog
0083.jpg,frog
0086.jpg,frog
0090.jpg,frog
0097.jpg,frog
0102.jpg,frog
0109.jpg,frog
0110.jpg,frog
0116.jpg,frog
0119.jpg,frog
0141.jpg,frog
0142.jpg,frog
0144.jpg,frog
0147.jpg,frog
0148.jpg,frog
0149.jpg,frog
0002.jpg,deer
0009.jpg,deer
0011.jpg,deer
0015.jpg,deer
0016.jpg,deer
0033.jpg,deer
0035.jpg,deer
0042.jpg,deer
0044.jpg,deer
0047.jpg,deer
0050.jpg,deer
0060.jpg,deer
0081.jpg,deer
0084.jpg,deer
0086.jpg,deer
0087.jpg,deer
0089.jpg,deer
0092.jpg,deer
0102.jpg,deer
0105.jpg,deer
0114.jpg,deer
0119.jpg,deer
0123.jpg,deer
0128.jpg,deer
0135.jpg,deer
0136.jpg,deer
0141.jpg,deer
0143.jpg,deer
0144.jpg,deer
0148.jpg,deer
0149.jpg,deer
0011.jpg,cat
0014.jpg,cat
0020.jpg,cat
0026.jpg,cat
0028.jpg,cat
0031.jpg,cat
0037.jpg,cat
0038.jpg,cat
0040.jpg,cat
0045.jpg,cat
0046.jpg,cat
0051.jpg,cat
0065.jpg,cat
0066.jpg,cat
0071.jpg,cat
0081.jpg,cat
0090.jpg,cat
0091.jpg,cat
0094.jpg,cat
0095.jpg,cat
0104.jpg,cat
0108.jpg,cat
0112.jpg,cat
0115.jpg,cat
0123.jpg,cat
0127.jpg,cat
0128.jpg,cat
0130.jpg,cat
0134.jpg,cat
0144.jpg,cat
0148.jpg,cat
0006.jpg,airplane
0007.jpg,airplane
0014.jpg,airplane
0021.jpg,airplane
0022.jpg,airplane
0024.jpg,airplane
0032.jpg,airplane
0036.jpg,airplane
0040.jpg,airplane
0044.jpg,airplane
0053.jpg,airplane
0054.jpg,airplane
0062.jpg,airplane
0064.jpg,airplane
0065.jpg,airplane
0073.jpg,airplane
0074.jpg,airplane
0075.jpg,airplane
0082.jpg,airplane
0098.jpg,airplane
0106.jpg,airplane
0108.jpg,airplane
0114.jpg,airplane
0115.jpg,airplane
0117.jpg,airplane
0125.jpg,airplane
0126.jpg,airplane
0128.jpg,airplane
0129.jpg,airplane
0137.jpg,airplane
0143.jpg,airplane
0002.jpg,truck
0007.jpg,truck
0009.jpg,truck
0013.jpg,truck
0015.jpg,truck
0017.jpg,truck
0018.jpg,truck
0024.jpg,truck
0030.jpg,truck
0043.jpg,truck
0046.jpg,truck
0057.jpg,truck
0060.jpg,truck
0063.jpg,truck
0069.jpg,truck
0072.jpg,truck
0081.jpg,truck
0089.jpg,truck
0091.jpg,truck
0101.jpg,truck
0102.jpg,truck
0104.jpg,truck
0107.jpg,truck
0112.jpg,truck
0114.jpg,truck
0123.jpg,truck
0130.jpg,truck
0134.jpg,truck
0137.jpg,truck
0142.jpg,truck
0146.jpg,truck
